NLB004389_01	Rijke_God_hoe_is_mijn_boeltje_dus_wild
NLB074436_01	Moeder_ik_kom_u_een_woordje_vragen
NLB074437_01	En_er_waren_eens_twee_zoeteliefjes
NLB074439_01	De_drie_koningsdochtertjes_8
NLB074441_01	Mars_van_de_schutters
NLB074442_01	Een_meisje_van_achttien_jaren
NLB074443_01	Er_woonde_een_vrouwtje_al_over_het_bos
NLB074445_01	Het_was_op_een_avond_laat_1
NLB074449_02	Ik_stond_op_hoge_bergen_1
NLB074452_01	Een_Soudaan_had_een_dochtertje_1
NLB074453_01	En_een_boerin_van_Bakel
NLB074454_01	Het_was_op_een_kermisavond_1
NLB074456_01	Als_de_zon_is_uit_de_kim_gerezen_3
NLB074457_01	De_loze_schippersvent
NLB074457_02	De_loze_schippersvent
NLB074458_01	Moeder_ik_kom_u_een_woordje_vragen
NLB074459_01	Van_de_stuurse_maagd
NLB074460_01	Wie_komt_er_kloppen_al_aan_de_deur
NLB074461_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074461_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074464_01	Daar_reed_een_boer_om_turf
NLB074467_01	Schone_schipper_wacht_u_nog_een_keer
NLB074468_01	Soldaat_kwam_uit_de_oorlog
NLB074469_01	O_Oldenburg_von_heute
NLB074470_01	Femmes_voulez_vous_eprouver
NLB074471_01	In_Frankrijk_buiten_de_poorten_2
NLB074471_02	In_Frankrijk_buiten_de_poorten_2
NLB074472_01	O_Oldenburg_von_heute
NLB074474_01	O_Oldenburg_von_heute
NLB074475_01	Toen_ik_voor_het_eerst_bij_die_molen_kwam_1
NLB074476_01	Er_zou_eens_een_jager_uit_jagen_gaan_2
NLB074477_01	Toen_ik_stond_op_hoge_bergen_1
NLB074483_04	Het_was_op_een_donderdagavond_3
NLB074484_01	Hoe_druipt_uw_degen_zo_van_bloed
NLB074488_02	Daar_waren_twee_koningskinderen_4
NLB074489_01	In_Frankrijk_buiten_de_poorten_2
NLB074490_01	Och_Elsje_zei_hij_Elsje
NLB074490_02	Och_Elsje_zei_hij_Elsje
NLB074491_01	Een_zuster_en_broeder_die_leven_tezamen
NLB074493_01	Er_zou_eens_een_jager_uit_jagen_gaan_3
NLB074493_02	Er_zou_eens_een_jager_uit_jagen_gaan_3
NLB074494_02	Daar_kwam_een_meisje_van_Sinterniklaas_1
NLB074495_01	Daar_zou_er_een_maagdje_vroeg_opstaan_1
NLB074496_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074496_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074496_03	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074496_04	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074497_01	Er_was_er_eens_kermis_in_de_stad
NLB074498_01	Toen_ik_stond_op_hoge_bergen_1
NLB074499_01	Wat_zag_ik_daar_van_verre_2
NLB074500_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB074516_01	Mars_van_de_schutters
NLB074519_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB074520_01	Van_Neerkant
NLB074521_01	Van_Peer_en_Lijn_1
NLB074522_01	Daar_zat_een_uil_en_spon_1
NLB074523_01	Daar_waren_twee_koningskinderen_4
NLB074526_01	Het_kluchtje_van_fortuin_1
NLB074528_01	Snitser_merke
NLB074531_01	In_Amsterdam_die_vergulde_stad
NLB074532_01	Wat_brengt_de_liefde_menig_paar_1
NLB074533_01	En_er_waren_eens_twee_zoeteliefjes
NLB074534_01	Er_was_er_eens_kermis_in_de_stad
NLB074537_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB074539_01	Wat_zag_ik_daar_van_verre_2
NLB074541_03	O_grote_God_wat_lijd_ik_veel_smarten
NLB074543_01	Van_Neerkant
NLB074544_01	Ik_had_een_goed_gedacht_1
NLB074547_02	Een_Soudaan_had_een_dochtertje_1
NLB074549_01	Ik_heb_laatstmaal_weer_een_wondere_zaak_2
NLB074550_01	Daar_waren_twee_koningskinderen_4
NLB074551_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB074552_01	Daar_was_laatstmaal_een_ruiter_2
NLB074555_02	Van_Neerkant
NLB074556_01	Van_Neerkant
NLB074557_01	Al_van_een_mooi_meisje
NLB074558_01	Ik_drink_de_nieuwe_most
NLB074560_01	Van_Neerkant
NLB074561_01	Bijenkatrijn_1
NLB074562_01	Van_een_rijke_molenaar
NLB074562_02	Van_een_rijke_molenaar
NLB074564_01	Hoe_menig_paar_ziet_men_in_ondeugd_vrijen
NLB074565_01	Schoonlief_ontwaak_het_is_middernacht
NLB074566_01	Moord_te_Roggel_1
NLB074567_02	Van_een_rijke_molenaar
NLB074569_01	Van_de_korporaal
NLB074571_01	Wat_hoort_men_nu_in_deze_tijd
NLB074572_01	Van_de_stuurse_maagd
NLB074575_01	Er_reed_er_eens_een_ruiter_1
NLB074577_01	Daar_was_laatstmaal_een_ruiter_1
NLB074577_02	Daar_was_laatstmaal_een_ruiter_1
NLB074578_01	Het_was_in_het_bloeien_van_mijn_jaren
NLB074581_01	Het_was_op_een_oudejaarsavond
NLB074582_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB074583_01	En_er_waren_eens_twee_zoeteliefjes
NLB074588_01	Es_wollte_ein_Mädchen_früh_aufstehen
NLB074589_01	Van_Neerkant
NLB074591_01	Het_kluchtje_van_fortuin_2
NLB074593_01	Er_woonde_een_vrouwtje_al_over_het_bos
NLB074595_01	Daar_gebeuren_vieze_toeren
NLB074601_01	Het_was_in_het_diepste_der_Elzas
NLB074602_01	Het_was_op_een_kermisavond_1
NLB074603_01	Heer_Halewijn_4
NLB074607_01	Heb_je_ooit_al_van_je_leven
NLB074608_01	Snitser_merke
NLB074613_02	Heer_Halewijn_2
NLB074616_01	Er_was_er_eens_kermis_in_de_stad
NLB074617_01	Toen_ik_stond_op_hoge_bergen_1
NLB074622_01	Zachtjes_klinkt_het_avondklokje
NLB074623_01	Toen_ik_stond_op_hoge_bergen_1
NLB074626_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074628_01	Hoort_vrienden_hoort_dit_droevig_lot
NLB074633_01	Schoonlief_ontwaak_het_is_middernacht
NLB074634_01	Op_een_vroege_morgenstond
NLB074638_01	Het_was_op_een_avond_laat_1
NLB074639_01	En_een_boerin_van_Bakel
NLB074640_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB074641_01	Malbrough_se_en_va_t_en_guerre_2
NLB074643_01	Mijn_vader_zei_laatst_tegen_mij
NLB074645_07	Ik_heb_de_groene_straten_2
NLB074646_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074647_01	Het_was_op_een_oudejaarsavond
NLB074648_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB074649_01	En_er_waren_eens_twee_zoeteliefjes
NLB074650_04	In_Amsterdam_die_vergulde_stad_VAR
NLB074651_02	Moeder_ik_kom_u_een_woordje_vragen
NLB074652_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB074662_01	Zachtjes_klinkt_het_avondklokje
NLB074663_01	Ik_ging_er_langs_maden_langs_weiden
NLB074664_01	Daar_waren_twee_koningskinderen_4
NLB074664_02	Daar_waren_twee_koningskinderen_4
NLB074667_01	In_Frankrijk_buiten_de_poorten_2
NLB074668_01	In_Frankrijk_buiten_de_poorten_2
NLB074669_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB074670_01	Bij_het_ouderengraf
NLB074671_01	Daar_waren_eens_twee_boerenzoons_1
NLB074671_02	Daar_waren_eens_twee_boerenzoons_1
NLB074672_01	Ik_kwam_laatst_eens_in_de_stad
NLB074673_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074695_02	Och_Elsje_zei_hij_Elsje
NLB074699_02	Schone_schipper_wacht_u_nog_een_keer
NLB074699_03	Schone_schipper_wacht_u_nog_een_keer
NLB074703_01	Daar_was_eens_een_boer_1
NLB074706_01	Een_jonge_speelman_1
NLB074708_01	En_ik_zou_er_eens_met_mijn_blesje_1
NLB074709_01	Toen_ik_op_Neerlands_bergen_stond
NLB074711_01	Ik_reed_er_met_mijn_wagen_1
NLB074712_01	Er_was_er_eens_kermis_in_de_stad
NLB074717_01	Daar_zou_er_een_maagdje_vroeg_opstaan_5
NLB074731_01	Das_Schifferklavier
NLB074735_01	Boerendochters_die_hier_in_het_rond_staat
NLB074737_02	Ik_heb_de_groene_straten_2
NLB074739_01	Ik_heb_de_groene_straten_2
NLB074740_01	Daar_was_laatst_een_boerinnetje
NLB074742_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB074745_01	Mars_van_Dessau
NLB074749_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB074750_01	Al_in_die_stad_van_Wenen_1
NLB074752_01	Een_schone_Anna_diende_1
NLB074753_01	Een_schone_Anna_diende_2
NLB074754_01	Een_lindeboom_stond_in_het_dal_1
NLB074756_01	Er_was_onlangs_een_groenteboerin
NLB074756_02	Er_was_onlangs_een_groenteboerin
NLB074759_01	Boerendochters_die_hier_in_het_rond_staat
NLB074760_01	Daar_waren_twee_koningskinderen_4_VAR
NLB074760_02	Daar_waren_twee_koningskinderen_4_VAR
NLB074762_01	Ich_bin_der_Doktor_Eisenbart
NLB074764_01	Kom_hier_schenders_van_het_gebod
NLB074766_01	En_ik_zou_er_eens_met_mijn_blesje_3
NLB074767_01	En_een_boerin_van_Bakel
NLB074768_01	In_Bakel_op_den_Ouwerschoot
NLB074769_01	Ik_kwam_laatst_eens_in_de_stad
NLB074769_02	Ik_kwam_laatst_eens_in_de_stad
NLB074773_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB074800_01	Ik_reed_er_met_mijn_wagen_1
NLB074800_02	Ik_reed_er_met_mijn_wagen_1
NLB074801_01	Een_meisje_aan_haar_deurtje_stond_3
NLB074807_01	De_meid_en_de_moordenaars
NLB074812_01	Ein_Fähnrich_zug_zum_Kriege
NLB074815_01	Wat_zag_ik_daar_van_verre_2
NLB074815_02	Wat_zag_ik_daar_van_verre_2
NLB074815_03	Wat_zag_ik_daar_van_verre_2
NLB074819_01	Och_Elsje_zei_hij_Elsje
NLB074821_01	In_Frankrijk_buiten_de_poorten_2
NLB074825_01	Daar_achter_in_die_velden
NLB074826_01	Moeder_ik_kom_u_een_woordje_vragen
NLB074827_01	Och_Elsje_zei_hij_Elsje
NLB074827_02	Och_Elsje_zei_hij_Elsje
NLB074840_01	Ik_kwam_laatst_eens_in_de_stad
NLB074840_02	Ik_kwam_laatst_eens_in_de_stad
NLB074842_01	Moeder_ik_kom_u_een_woordje_vragen
NLB074847_01	Er_reed_er_eens_een_ruiter_5
NLB074847_02	Er_reed_er_eens_een_ruiter_5
NLB074847_03	Er_reed_er_eens_een_ruiter_5
NLB074852_01	Ontzettend_is_het_geval
NLB074857_01	O_Straatsburg_en_o_Straatsburg
NLB074860_01	Ik_kwam_laatst_eens_in_de_stad
NLB074869_01	De_spinster
NLB074874_01	Daar_waren_twee_koningskinderen_4_VAR
NLB074874_02	Daar_waren_twee_koningskinderen_4_VAR
NLB074875_01	Een_meisje_aan_haar_deurtje_stond_2
NLB074880_01	Van_de_kale_boer
NLB074881_01	Aan_de_oever_van_een_snelle_vliet_1
NLB074882_01	En_daar_was_een_boerenmeisje_1
NLB074888_01	Daar_was_eens_een_boer_2
NLB074890_01	Het_was_al_op_een_zondagmorgen_2
NLB074891_01	Kom_jongedochters_wil_even_toeven
NLB074892_01	Stenka_Rasin
NLB074893_01	Drink_en_vergeet
NLB074902_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_2
NLB074902_03	Ik_kwam_laatstmaal_over_bergen_en_dalen_2
NLB074903_01	Mijn_vader_zei_laatst_tegen_mij
NLB074907_01	Van_Neerkant
NLB074908_01	Ik_stond_op_hoge_bergen_3
NLB074909_01	Es_waren_einmal_zwei_Knaben
NLB074910_01	Daar_waren_twee_koningskinderen_4
NLB074910_02	Daar_waren_twee_koningskinderen_4
NLB074925_01	Kom_vrienden_wil_mijn_klacht_aanhoren
NLB074926_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074927_01	Toen_ik_stond_op_hoge_bergen_1
NLB074930_01	Drie_schuintamboers
NLB074933_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB074937_01	In_Frankrijk_buiten_de_poorten_1
NLB074938_01	Het_was_laatst_op_een_zomerdag
NLB074940_01	In_Frankrijk_buiten_de_poorten_2
NLB074941_01	Het_was_een_meisje_vroeg_opgestaan_1
NLB074943_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074943_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074943_03	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074945_01	Schone_schipper_wacht_u_nog_een_keer
NLB074948_01	Er_was_een_koopman_rijk_en_machtig
NLB074949_01	Ik_wou_er_van_deze_avond
NLB074952_01	In_Frankrijk_buiten_de_poorten_4
NLB074953_01	Des_morgens_um_halb_fumfel
NLB074954_01	Soldaat_kwam_uit_de_oorlog
NLB074955_01	Daar_kwam_een_meisje_van_Sinterniklaas_1
NLB074956_01	Het_was_laatst_op_een_zomerdag
NLB074958_01	Een_boertje_met_veel_geduld_2
NLB074958_02	Een_boertje_met_veel_geduld_2
NLB074959_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB074961_01	In_Frankrijk_buiten_de_poorten_2
NLB074962_01	Wat_zag_ik_daar_van_verre_1
NLB074963_01	De_liefde_is_wonder_1
NLB074964_01	Ik_stond_op_hoge_bergen_1
NLB074965_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB074965_03	De_ruiter_met_zijn_blanke_zwaard_2
NLB074966_01	Daar_was_laatst_een_boerinnetje
NLB074967_01	Er_was_er_eens_kermis_in_de_stad
NLB074967_02	Er_was_er_eens_kermis_in_de_stad
NLB074970_01	Ik_heb_laatstmaal_weer_een_wondere_zaak_1
NLB074970_02	Ik_heb_laatstmaal_weer_een_wondere_zaak_1
NLB074972_01	Onlangs_zijnde_vol_onrusten_3
NLB074975_01	Ik_was_er_een_haasje_1
NLB074981_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074981_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB074982_01	O_Straatsburg_en_o_Straatsburg
NLB074982_02	O_Straatsburg_en_o_Straatsburg
NLB074983_01	Daar_was_eens_een_boer_1
NLB074992_01	Moeder_ik_kom_u_een_woordje_vragen
NLB075003_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075004_01	Andreas_Hofer
NLB075005_01	Daar_was_een_vrouw_zeer_jong_van_jaren_1
NLB075006_01	Er_reed_er_eens_een_ruiter_2
NLB075006_02	Er_reed_er_eens_een_ruiter_2
NLB075008_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB075010_02	Aanhoort_aanhoort_de_valse_tong
NLB075010_03	Aanhoort_aanhoort_de_valse_tong
NLB075012_01	De_morin_van_Amerika
NLB075013_01	Er_was_een_koopman_rijk_en_machtig
NLB075015_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB075015_02	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB075017_02	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB075018_02	En_er_waren_eens_twee_zoeteliefjes
NLB075020_01	Een_boertje_met_veel_geduld_1
NLB075021_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075022_01	Een_meisje_aan_haar_deurtje_stond_3
NLB075022_02	Een_meisje_aan_haar_deurtje_stond_3
NLB075023_01	Toen_ik_voor_het_eerst_bij_die_molen_kwam_1
NLB075024_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB075024_02	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB075025_01	O_Oldenburg_von_heute
NLB075027_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB075027_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB075028_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB075029_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075034_01	Femmes_voulez_vous_eprouver
NLB075035_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075036_01	Een_maatschappij_is_uitgevonden
NLB075037_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075038_01	Toen_ik_stond_op_hoge_bergen_1
NLB075039_01	Toen_ik_stond_op_hoge_bergen_1
NLB075040_01	En_er_waren_eens_twee_zoeteliefjes
NLB075041_01	Ik_was_een_maagd
NLB075042_01	Een_meisje_aan_haar_deurtje_stond_3
NLB075053_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB075054_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB075055_01	Een_meisje_van_achttien_jaren
NLB075056_01	Zeg_pelgrim_ziet_gij_2
NLB075057_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075059_01	En_er_waren_eens_twee_zoeteliefjes
NLB075061_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB075063_01	Het_was_op_een_driekoningenavond_1
NLB075064_01	Wat_zag_ik_daar_van_verre_1
NLB075065_01	Het_was_laatst_op_een_zomerdag
NLB075066_01	Daar_was_laatstmaal_een_ruiter_1
NLB075066_02	Daar_was_laatstmaal_een_ruiter_1
NLB075067_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075068_01	Wat_zag_ik_daar_van_verre_1
NLB075071_01	Ontzettend_is_het_geval
NLB075073_01	Zolang_de_boom_zal_bloeien_1
NLB075074_01	Het_was_laatst_op_een_zomerdag
NLB075075_01	Daar_was_laatst_een_turfboer
NLB075077_01	Toen_ik_stond_op_hoge_bergen_1
NLB075079_01	O_God_ik_leef_in_nood
NLB075080_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB075085_01	Daar_was_laatst_een_boerinnetje
NLB075085_03	Daar_was_laatst_een_boerinnetje
NLB075087_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB075087_02	De_ruiter_met_zijn_blanke_zwaard_2
NLB075091_01	En_een_boerin_van_Bakel
NLB075092_01	Er_was_een_mager_snijdertje
NLB075093_01	Malbrough_se_en_va_t_en_guerre_2
NLB075098_02	En_een_boerin_van_Bakel
NLB075099_01	Daar_zou_er_een_maagdje_vroeg_opstaan_1
NLB075100_01	Al_in_die_stad_van_Wenen_1
NLB075102_01	Kom_hier_schenders_van_het_gebod
NLB075107_01	Boerendochters_die_hier_in_het_rond_staat
NLB075108_01	Wie_komt_er_kloppen_al_aan_de_deur
NLB075109_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB075110_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075111_01	Het_was_op_een_avond_laat_1
NLB075121_01	Daar_gebeuren_vieze_toeren
NLB075122_02	Aan_de_oever_van_een_snelle_vliet_1
NLB075150_01	Mijn_vader_had_een_houwer
NLB075151_01	Toen_ik_op_Neerlands_bergen_stond
NLB075152_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075152_02	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075154_01	O_Straatsburg_en_o_Straatsburg
NLB075156_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075157_01	Daar_achter_in_die_velden
NLB075158_01	Vaarwel_bruidje_schoon
NLB075159_01	Toen_ik_stond_op_hoge_bergen_1
NLB075162_02	O_God_waar_zou_mijn_minnaar_wezen
NLB075164_01	We_hadden_samen_afgesproken
NLB075165_01	Van_de_kale_boer
NLB075165_02	Van_de_kale_boer
NLB075167_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075171_01	Toen_ik_stond_op_hoge_bergen_1
NLB075174_01	En_er_waren_eens_twee_zoeteliefjes
NLB075175_01	In_Amsterdam_die_vergulde_stad
NLB075176_01	Er_reed_er_eens_een_ruiter_1
NLB075178_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB075179_01	Er_zou_eens_een_jager_uit_jagen_gaan_1
NLB075180_01	In_Amsterdam_die_vergulde_stad
NLB075181_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075182_01	Zachtjes_klinkt_het_avondklokje
NLB075183_01	In_Frankrijk_buiten_de_poorten_2
NLB075184_01	Er_reed_er_eens_een_ruiter_1
NLB075190_01	O_meisjes_als_ik_u_zo_jong_moet_derven_2
NLB075191_01	Ik_kwam_laatst_eens_in_de_stad
NLB075195_01	Het_vrijen_is_plezant_1
NLB075195_03	Het_vrijen_is_plezant_1
NLB075196_01	Van_de_stuurse_maagd
NLB075197_01	Al_van_een_mooi_meisje
NLB075198_01	En_ik_zou_er_eens_met_mijn_blesje_1
NLB075202_01	Er_was_eens_een_jongen_zo_goedig_en_trouw
NLB075217_01	Daar_was_eens_een_oud_soldaat
NLB075220_01	In_Frankrijk_buiten_de_poorten_2
NLB075225_01	O_Straatsburg_en_o_Straatsburg
NLB075229_01	Van_de_korporaal
NLB075230_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB075231_01	Ik_ben_laatstmaal_op_een_keer__2
NLB075234_01	En_een_boerin_van_Bakel
NLB075236_01	Van_Neerkant
NLB075238_01	Een_man_en_vrouw_leefden_in_vriendschap_1
NLB075239_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075241_01	Een_boertje_met_veel_geduld_1
NLB075243_01	Malbrough_se_en_va_t_en_guerre_1
NLB075247_01	Op_een_morgenstond_2
NLB075248_01	Toen_ik_op_Neerlands_bergen_stond
NLB075249_01	En_er_waren_eens_twee_zoeteliefjes
NLB075255_01	Ik_was_een_maagd
NLB075255_02	Ik_was_een_maagd
NLB075256_01	O_wereld_vol_van_overdaad
NLB075257_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB075261_01	De_elf_officieren
NLB075262_01	Mijn_vader_had_een_houwer
NLB075264_01	Snitser_merke
NLB075269_03	Toen_ik_voor_het_eerst_bij_die_molen_kwam_1
NLB075270_01	Het_trompettertje
NLB075273_01	Een_Soudaan_had_een_dochtertje_1
NLB075275_01	Het_was_op_een_avond_laat_1
NLB075276_01	Luister_oud_en_jong_van_jaren_5
NLB075279_01	Aanhoort_en_ziet_Gods_wonderwerken
NLB075284_01	Er_reed_er_eens_een_ruiter_4
NLB075284_02	Er_reed_er_eens_een_ruiter_4
NLB075284_07	Er_reed_er_eens_een_ruiter_4
NLB075285_01	Mars_van_de_schutters
NLB075286_01	Malbrough_se_en_va_t_en_guerre_2
NLB075288_01	Komt_vrienden_jong_en_oud
NLB075290_01	De_elf_officieren
NLB075303_01	Mijn_vader_zei_laatst_tegen_mij
NLB075303_02	Mijn_vader_zei_laatst_tegen_mij
NLB075307_03	O_God_ik_leef_in_nood
NLB075309_02	Er_was_een_herderinnetje_1
NLB075312_01	Gij_moeder_van_al_die_valse_vrouwen
NLB075313_01	Er_was_een_koopman_rijk_en_machtig
NLB075314_02	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB075316_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB075318_01	Er_was_een_herderinnetje_1
NLB075323_01	Daar_was_laatst_een_turfboer
NLB075324_02	De_loze_schippersvent
NLB075325_01	Er_reed_er_eens_een_ruiter_1
NLB075325_02	Er_reed_er_eens_een_ruiter_1
NLB075326_01	Aan_de_oever_van_een_snelle_vliet_1
NLB075328_02	Ach_Tjanne_zei_hij_Tjanne_5
NLB075331_01	Hij_kocht_voor_de_kerk_een_vaan_1
NLB075332_02	In_de_wrede_oorlogstijden_1
NLB075335_01	Kom_hier_schenders_van_het_gebod
NLB075336_01	Een_schip_dat_zonder_roer_moet_zweven
NLB075337_01	Wat_doet_Gods_wonderwerken_2
NLB075339_01	En_een_boerin_van_Bakel
NLB075358_01	Een_man_en_vrouw_leefden_in_vriendschap_1
NLB075367_01	Het_was_op_een_driekoningenavond_1
NLB075369_01	Aanhoort_en_ziet_Gods_wonderwerken
NLB075371_01	Wie_komt_er_kloppen_al_aan_de_deur
NLB075373_01	Daar_zou_er_een_maagdje_vroeg_opstaan_1
NLB075377_01	Van_Neerkant
NLB075379_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075410_01	Unclassified
NLB075412_01	Luister_oud_en_jong_van_jaren_3
NLB075414_01	Heer_Halewijn_5
NLB075414_03	Heer_Halewijn_5
NLB075415_01	Het_is_van_een_rijk_en_edel_man_zeer_1
NLB075427_01	Schone_schipper_wacht_u_nog_een_keer
NLB075429_01	In_de_wrede_oorlogstijden_2
NLB075430_01	Aanhoort_en_ziet_Gods_wonderwerken
NLB075431_01	Er_was_een_koopman_rijk_en_machtig
NLB075433_01	Het_vrijen_is_plezant_1
NLB075465_01	Hij_kocht_voor_de_kerk_een_vaan_2
NLB075475_01	Aan_de_oever_van_een_snelle_vliet_1
NLB075478_01	Daar_waren_eens_twee_boerenzoons_1
NLB075487_01	Aan_de_oever_van_een_snelle_vliet_1
NLB075505_01	Luister_oud_en_jong_van_jaren_2
NLB075507_01	In_Frankrijk_buiten_de_poorten_2
NLB075508_01	Toen_ik_voor_het_eerst_bij_die_molen_kwam_2
NLB075513_01	Mijn_vader_had_een_houwer
NLB075517_01	O_Oldenburg_von_heute
NLB075525_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB075526_01	Mijn_vader_zei_laatst_tegen_mij
NLB075527_01	Moeder_ik_kom_u_een_woordje_vragen
NLB075530_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB075531_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB075532_01	Het_was_laatst_op_een_zomerdag
NLB075546_01	In_Bakel_op_den_Ouwerschoot
NLB075548_01	Er_was_onlangs_een_groenteboerin
NLB075551_01	Daar_ging_een_heer_1
NLB075564_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075564_02	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB075565_01	Ik_wou_er_van_deze_avond
NLB075575_01	Ik_wil_er_eens_vrijen
NLB075579_01	Er_zou_eens_een_jager_uit_jagen_gaan_3
NLB075581_01	Ik_kwam_laatst_eens_in_de_stad
NLB075582_01	Daar_wou_er_een_visser_uit_vissen_gaan_1
NLB075587_02	In_Frankrijk_buiten_de_poorten_2
NLB075607_01	Wie_zijn_hoed_is_dat
NLB075612_01	En_er_waren_eens_twee_zoeteliefjes
NLB075614_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB075615_01	Wat_zag_ik_daar_van_verre_2
NLB075615_02	Wat_zag_ik_daar_van_verre_2
NLB075616_01	Het_was_laatst_op_een_zomerdag
NLB075617_01	Toen_ik_stond_op_hoge_bergen_1
NLB075631_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB075632_01	Malbrough_se_en_va_t_en_guerre_2
NLB075634_01	Schoonlief_ontwaak_het_is_middernacht
NLB075635_01	Een_Soudaan_had_een_dochtertje_1
NLB075641_01	Ik_drink_de_nieuwe_most
NLB075645_01	Boerendochters_die_hier_in_het_rond_staat
NLB075646_01	Daar_gebeuren_vieze_toeren
NLB075647_01	Van_Neerkant
NLB075647_02	Van_Neerkant
NLB075650_01	Mijn_vader_zei_laatst_tegen_mij
NLB075652_01	Van_een_rijke_molenaar
NLB075652_02	Van_een_rijke_molenaar
NLB075653_01	Het_was_in_het_diepste_der_Elzas
NLB075674_01	Daar_was_een_meisje_jong_van_jaren_1
NLB075674_02	Daar_was_een_meisje_jong_van_jaren_1
NLB075675_01	Van_Peer_en_Lijn_1
NLB075676_01	En_een_boerin_van_Bakel
